Data;"Dolar S.U.A.-Leu moldovenesc"
07.07.2019;17.9501
08.07.2019;17.9206
09.07.2019;17.89
10.07.2019;17.8617
11.07.2019;17.8417
12.07.2019;17.7999
13.07.2019;17.7999
14.07.2019;17.7999
15.07.2019;17.7526
16.07.2019;17.7285
17.07.2019;17.6904
18.07.2019;17.653
19.07.2019;17.6166
20.07.2019;17.6166
21.07.2019;17.6166
22.07.2019;17.5708
23.07.2019;17.5518
24.07.2019;17.5245
25.07.2019;17.533
26.07.2019;17.5776
27.07.2019;17.5776
28.07.2019;17.5776
29.07.2019;17.6259
30.07.2019;17.6735
31.07.2019;17.7366
01.08.2019;17.7693
02.08.2019;17.8349
03.08.2019;17.8349
04.08.2019;17.8349
05.08.2019;17.8428
06.08.2019;17.8659
07.08.2019;17.8596
08.08.2019;17.801
09.08.2019;17.6789
10.08.2019;17.6789
11.08.2019;17.6789
12.08.2019;17.5888
13.08.2019;17.5469
14.08.2019;17.5061
15.08.2019;17.4993
16.08.2019;17.4964
17.08.2019;17.4964
18.08.2019;17.4964
19.08.2019;17.5494
20.08.2019;17.6161
21.08.2019;17.7181
22.08.2019;17.7948
23.08.2019;17.8856
24.08.2019;17.8856
25.08.2019;17.8856
26.08.2019;17.8856
27.08.2019;17.8856
28.08.2019;17.9361
29.08.2019;17.9067
30.08.2019;17.8322
31.08.2019;17.8322
01.09.2019;17.8322
02.09.2019;17.7793
03.09.2019;17.7502
04.09.2019;17.7793
05.09.2019;17.844
06.09.2019;17.9128
07.09.2019;17.9128
08.09.2019;17.9128
09.09.2019;17.9129
10.09.2019;17.8585
11.09.2019;17.8078
12.09.2019;17.7245
13.09.2019;17.7073
14.09.2019;17.7073
15.09.2019;17.7073
16.09.2019;17.7601
17.09.2019;17.7526
18.09.2019;17.7138
19.09.2019;17.6849
20.09.2019;17.6396
21.09.2019;17.6396
22.09.2019;17.6396
23.09.2019;17.6228
24.09.2019;17.6869
25.09.2019;17.7164
26.09.2019;17.7687
27.09.2019;17.7501
28.09.2019;17.7501
29.09.2019;17.7501
30.09.2019;17.7335
01.10.2019;17.7292
02.10.2019;17.7263
03.10.2019;17.7346
04.10.2019;17.733
05.10.2019;17.733
06.10.2019;17.733
07.10.2019;17.7123
08.10.2019;17.7002
09.10.2019;17.6684
10.10.2019;17.6314
11.10.2019;17.5906
12.10.2019;17.5906
13.10.2019;17.5906
14.10.2019;17.5906
15.10.2019;17.5601
16.10.2019;17.5096
17.10.2019;17.4654
18.10.2019;17.4143
19.10.2019;17.4143
20.10.2019;17.4143
21.10.2019;17.3964
22.10.2019;17.3517
23.10.2019;17.3815
24.10.2019;17.3835
25.10.2019;17.4168
26.10.2019;17.4168
27.10.2019;17.4168
28.10.2019;17.4898
29.10.2019;17.5219
30.10.2019;17.5372
31.10.2019;17.5329
01.11.2019;17.536
02.11.2019;17.536
03.11.2019;17.536
04.11.2019;17.5136
05.11.2019;17.4757
06.11.2019;17.4505
07.11.2019;17.4251
08.11.2019;17.4151
09.11.2019;17.4151
10.11.2019;17.4151
11.11.2019;17.4162
12.11.2019;17.4348
13.11.2019;17.4562
14.11.2019;17.5159
15.11.2019;17.5802
16.11.2019;17.5802
17.11.2019;17.5802
18.11.2019;17.6046
19.11.2019;17.542
20.11.2019;17.5041
21.11.2019;17.4444
22.11.2019;17.4327
23.11.2019;17.4327
24.11.2019;17.4327
25.11.2019;17.4125
26.11.2019;17.3834
27.11.2019;17.3906
28.11.2019;17.41
29.11.2019;17.4446
30.11.2019;17.4446
01.12.2019;17.4446
02.12.2019;17.4912
03.12.2019;17.5065
04.12.2019;17.5037
05.12.2019;17.5085
06.12.2019;17.4778
07.12.2019;17.4778
08.12.2019;17.4778
09.12.2019;17.4278
10.12.2019;17.4021
11.12.2019;17.3519
12.12.2019;17.3404
13.12.2019;17.3212
14.12.2019;17.3212
15.12.2019;17.3212
16.12.2019;17.3081
17.12.2019;17.2808
18.12.2019;17.2581
19.12.2019;17.2537
20.12.2019;17.2586
21.12.2019;17.2586
22.12.2019;17.2586
23.12.2019;17.2785
24.12.2019;17.2924
25.12.2019;17.2924
26.12.2019;17.2932
27.12.2019;17.2832
28.12.2019;17.2832
29.12.2019;17.2832
30.12.2019;17.2305
31.12.2019;17.2093
01.01.2020;17.2093
02.01.2020;17.2052
03.01.2020;17.1792
04.01.2020;17.1792
05.01.2020;17.1792
06.01.2020;17.1792
07.01.2020;17.1792
08.01.2020;17.1792
09.01.2020;17.2322
10.01.2020;17.2557
11.01.2020;17.2557
12.01.2020;17.2557
13.01.2020;17.328
14.01.2020;17.3704
15.01.2020;17.3897
16.01.2020;17.4303
17.01.2020;17.4538
18.01.2020;17.4538
19.01.2020;17.4538
20.01.2020;17.4979
21.01.2020;17.551
22.01.2020;17.606
23.01.2020;17.6645
24.01.2020;17.7287
25.01.2020;17.7287
26.01.2020;17.7287
27.01.2020;17.7303
28.01.2020;17.6756
29.01.2020;17.6107
30.01.2020;17.5735
31.01.2020;17.5092
01.02.2020;17.5092
02.02.2020;17.5092
03.02.2020;17.4732
04.02.2020;17.4339
05.02.2020;17.421
06.02.2020;17.3964
07.02.2020;17.4298
08.02.2020;17.4298
09.02.2020;17.4298
10.02.2020;17.4741
11.02.2020;17.5496
12.02.2020;17.6263
13.02.2020;17.6704
14.02.2020;17.7044
15.02.2020;17.7044
16.02.2020;17.7044
17.02.2020;17.6844
18.02.2020;17.6496
19.02.2020;17.6421
20.02.2020;17.689
21.02.2020;17.7719
22.02.2020;17.7719
23.02.2020;17.7719
24.02.2020;17.8258
25.02.2020;17.8504
26.02.2020;17.8588
27.02.2020;17.8568
28.02.2020;17.7711
29.02.2020;17.7711
01.03.2020;17.7711
02.03.2020;17.7046
03.03.2020;17.6345
04.03.2020;17.5432
05.03.2020;17.4509
06.03.2020;17.4244
07.03.2020;17.4244
08.03.2020;17.4244
09.03.2020;17.424
10.03.2020;17.3909
11.03.2020;17.352
12.03.2020;17.418
13.03.2020;17.5112
14.03.2020;17.5112
15.03.2020;17.5112
16.03.2020;17.6165
17.03.2020;17.6423
18.03.2020;17.7169
19.03.2020;17.8821
20.03.2020;17.8792
21.03.2020;17.8792
22.03.2020;17.8792
23.03.2020;17.9746
24.03.2020;17.974
25.03.2020;18.013
26.03.2020;18.0013
27.03.2020;18.0446
28.03.2020;18.0446
29.03.2020;18.0446
30.03.2020;18.0877
31.03.2020;18.1709
01.04.2020;18.2258
02.04.2020;18.3389
03.04.2020;18.4281
04.04.2020;18.4281
05.04.2020;18.4281
06.04.2020;18.5436
07.04.2020;18.6369
08.04.2020;18.5683
09.04.2020;18.5163
10.04.2020;18.2774
11.04.2020;18.2774
12.04.2020;18.2774
13.04.2020;18.091
14.04.2020;17.9014
15.04.2020;17.8541
16.04.2020;17.7593
17.04.2020;17.7177
18.04.2020;17.7177
19.04.2020;17.7177
20.04.2020;17.7177
21.04.2020;17.7778
22.04.2020;17.911
23.04.2020;18.1407
24.04.2020;18.2827
25.04.2020;18.2827
26.04.2020;18.2827
27.04.2020;18.366
28.04.2020;18.2558
29.04.2020;18.0042
30.04.2020;17.8976
01.05.2020;17.8976
02.05.2020;17.8976
03.05.2020;17.8976
04.05.2020;17.9458
05.05.2020;17.9664
06.05.2020;17.8984
07.05.2020;17.7885
08.05.2020;17.7722
09.05.2020;17.7722
10.05.2020;17.7722
11.05.2020;17.8313
12.05.2020;17.8893
13.05.2020;17.974
14.05.2020;17.9227
15.05.2020;17.8543
16.05.2020;17.8543
17.05.2020;17.8543
18.05.2020;17.805
19.05.2020;17.8056
20.05.2020;17.8056
21.05.2020;17.7588
22.05.2020;17.7545
23.05.2020;17.7545
24.05.2020;17.7545
25.05.2020;17.6937
26.05.2020;17.7272
27.05.2020;17.7179
28.05.2020;17.6942
29.05.2020;17.6277
30.05.2020;17.6277
31.05.2020;17.6277
01.06.2020;17.6122
02.06.2020;17.5346
03.06.2020;17.498
04.06.2020;17.4407
05.06.2020;17.392
06.06.2020;17.392
07.06.2020;17.392
08.06.2020;17.392
09.06.2020;17.3696
10.06.2020;17.2919
11.06.2020;17.2937
12.06.2020;17.2189
13.06.2020;17.2189
14.06.2020;17.2189
15.06.2020;17.2316
16.06.2020;17.2236
17.06.2020;17.2487
18.06.2020;17.2577
19.06.2020;17.2664
20.06.2020;17.2664
21.06.2020;17.2664
22.06.2020;17.2678
23.06.2020;17.3147
24.06.2020;17.3635
25.06.2020;17.3431
26.06.2020;17.3224
27.06.2020;17.3224
28.06.2020;17.3224
29.06.2020;17.2839
30.06.2020;17.2276
01.07.2020;17.2044
02.07.2020;17.1821
03.07.2020;17.2272
04.07.2020;17.2272
05.07.2020;17.2272
06.07.2020;17.2619
07.07.2020;17.3147
08.07.2020;17.3188
09.07.2020;17.2651
10.07.2020;17.1929
11.07.2020;17.1929
12.07.2020;17.1929
13.07.2020;17.1712
14.07.2020;17.1276
15.07.2020;17.0958
16.07.2020;17.0715
17.07.2020;17.0667
18.07.2020;17.0667
19.07.2020;17.0667
20.07.2020;17.0694
21.07.2020;17.0472
22.07.2020;16.9884
23.07.2020;16.9727
24.07.2020;16.9358
25.07.2020;16.9358
26.07.2020;16.9358
27.07.2020;16.9265
28.07.2020;16.8654
29.07.2020;16.838
30.07.2020;16.7845
31.07.2020;16.7621
01.08.2020;16.7621
02.08.2020;16.7621
03.08.2020;16.7171
04.08.2020;16.6713
05.08.2020;16.6432
06.08.2020;16.638
07.08.2020;16.6157
08.08.2020;16.6157
09.08.2020;16.6157
10.08.2020;16.5952
11.08.2020;16.5518
12.08.2020;16.5477
13.08.2020;16.6114
14.08.2020;16.7051
15.08.2020;16.7051
16.08.2020;16.7051
17.08.2020;16.7505
18.08.2020;16.7499
19.08.2020;16.7005
20.08.2020;16.6678
21.08.2020;16.6356
22.08.2020;16.6356
23.08.2020;16.6356
24.08.2020;16.6089
25.08.2020;16.6041
26.08.2020;16.6223
27.08.2020;16.6223
28.08.2020;16.6223
29.08.2020;16.6223
30.08.2020;16.6223
31.08.2020;16.6223
01.09.2020;16.6511
02.09.2020;16.6451
03.09.2020;16.6251
04.09.2020;16.596
05.09.2020;16.596
06.09.2020;16.596
07.09.2020;16.6001
08.09.2020;16.603
09.09.2020;16.6147
10.09.2020;16.626
11.09.2020;16.6313
12.09.2020;16.6313
13.09.2020;16.6313
14.09.2020;16.6474
15.09.2020;16.6554
16.09.2020;16.6267
17.09.2020;16.6268
18.09.2020;16.6303
19.09.2020;16.6303
20.09.2020;16.6303
21.09.2020;16.6336
22.09.2020;16.6602
23.09.2020;16.6645
24.09.2020;16.6888
25.09.2020;16.77
26.09.2020;16.77
27.09.2020;16.77
28.09.2020;16.8606
29.09.2020;16.9374
30.09.2020;16.9565
01.10.2020;16.9753
02.10.2020;16.9596
03.10.2020;16.9596
04.10.2020;16.9596
05.10.2020;16.9224
06.10.2020;16.907
07.10.2020;16.8931
08.10.2020;16.9085
09.10.2020;16.9396
10.10.2020;16.9396
11.10.2020;16.9396
12.10.2020;16.9648
13.10.2020;16.9884
14.10.2020;16.9884
15.10.2020;16.9328
16.10.2020;16.9764
17.10.2020;16.9764
18.10.2020;16.9764
19.10.2020;16.9626
20.10.2020;17.0033
21.10.2020;17.0035
22.10.2020;17.0376
23.10.2020;17.0468
24.10.2020;17.0468
25.10.2020;17.0468
26.10.2020;17.0548
27.10.2020;17.025
28.10.2020;17.0475
29.10.2020;17.0326
30.10.2020;17.0377
31.10.2020;17.0377
01.11.2020;17.0377
02.11.2020;17.0573
03.11.2020;17.0883
04.11.2020;17.1331
05.11.2020;17.1832
06.11.2020;17.1985
07.11.2020;17.1985
08.11.2020;17.1985
09.11.2020;17.1733
10.11.2020;17.1539
11.11.2020;17.1177
12.11.2020;17.1332
13.11.2020;17.1378
14.11.2020;17.1378
15.11.2020;17.1378
16.11.2020;17.0991
17.11.2020;17.1079
18.11.2020;17.1103
19.11.2020;17.1234
20.11.2020;17.1508
21.11.2020;17.1508
22.11.2020;17.1508
23.11.2020;17.1898
24.11.2020;17.1944
25.11.2020;17.2037
26.11.2020;17.2165
27.11.2020;17.2289
28.11.2020;17.2289
29.11.2020;17.2289
30.11.2020;17.2383
01.12.2020;17.2389
02.12.2020;17.253
03.12.2020;17.2676
04.12.2020;17.2805
05.12.2020;17.2805
06.12.2020;17.2805
07.12.2020;17.2976
08.12.2020;17.3178
09.12.2020;17.3219
10.12.2020;17.3208
11.12.2020;17.3025
12.12.2020;17.3025
13.12.2020;17.3025
14.12.2020;17.2809
15.12.2020;17.2581
16.12.2020;17.2302
17.12.2020;17.2148
18.12.2020;17.2003
19.12.2020;17.2003
20.12.2020;17.2003
21.12.2020;17.2281
22.12.2020;17.2252
23.12.2020;17.2307
24.12.2020;17.2488
25.12.2020;17.2488
26.12.2020;17.2488
27.12.2020;17.2488
28.12.2020;17.2397
29.12.2020;17.2455
30.12.2020;17.2274
31.12.2020;17.2146
01.01.2021;17.2146
02.01.2021;17.2146
03.01.2021;17.2146
04.01.2021;17.1913
05.01.2021;17.1886
06.01.2021;17.2005
07.01.2021;17.2005
08.01.2021;17.2005
09.01.2021;17.2005
10.01.2021;17.2005
11.01.2021;17.1997
12.01.2021;17.2021
13.01.2021;17.236
14.01.2021;17.2531
15.01.2021;17.2814
16.01.2021;17.2814
17.01.2021;17.2814
18.01.2021;17.2856
19.01.2021;17.3025
20.01.2021;17.34
21.01.2021;17.415
22.01.2021;17.4521
23.01.2021;17.4521
24.01.2021;17.4521
25.01.2021;17.4849
26.01.2021;17.4569
27.01.2021;17.3833
28.01.2021;17.3561
29.01.2021;17.2992
30.01.2021;17.2992
31.01.2021;17.2992
01.02.2021;17.3227
02.02.2021;17.3044
03.02.2021;17.3239
04.02.2021;17.3825
05.02.2021;17.4204
06.02.2021;17.4204
07.02.2021;17.4204
08.02.2021;17.4765
09.02.2021;17.5034
10.02.2021;17.5391
11.02.2021;17.5314
12.02.2021;17.4915
13.02.2021;17.4915
14.02.2021;17.4915
15.02.2021;17.4588
16.02.2021;17.4017
17.02.2021;17.3861
18.02.2021;17.3906
19.02.2021;17.4566
20.02.2021;17.4566
21.02.2021;17.4566
22.02.2021;17.5544
23.02.2021;17.5548
24.02.2021;17.5287
25.02.2021;17.4859
26.02.2021;17.4546
27.02.2021;17.4546
28.02.2021;17.4546
01.03.2021;17.4385
02.03.2021;17.4749
03.03.2021;17.5169
04.03.2021;17.5695
05.03.2021;17.5751
06.03.2021;17.5751
07.03.2021;17.5751
08.03.2021;17.5751
09.03.2021;17.5914
10.03.2021;17.6
11.03.2021;17.6391
12.03.2021;17.7226
13.03.2021;17.7226
14.03.2021;17.7226
15.03.2021;17.7451
16.03.2021;17.716
17.03.2021;17.7182
18.03.2021;17.7542
19.03.2021;17.7854
20.03.2021;17.7854
21.03.2021;17.7854
22.03.2021;17.8015
23.03.2021;17.8182
24.03.2021;17.8484
25.03.2021;17.8826
26.03.2021;17.9178
27.03.2021;17.9178
28.03.2021;17.9178
29.03.2021;17.9673
30.03.2021;17.9967
31.03.2021;18.0081
01.04.2021;18.0664
02.04.2021;18.0906
03.04.2021;18.0906
04.04.2021;18.0906
05.04.2021;18.0741
06.04.2021;18.046
07.04.2021;18.0123
08.04.2021;17.9878
09.04.2021;17.9679
10.04.2021;17.9679
11.04.2021;17.9679
12.04.2021;17.9347
13.04.2021;17.897
14.04.2021;17.8904
15.04.2021;17.8774
16.04.2021;17.8731
17.04.2021;17.8731
18.04.2021;17.8731
19.04.2021;17.8985
20.04.2021;17.9415
21.04.2021;18.0024
22.04.2021;18.0154
23.04.2021;17.9914
24.04.2021;17.9914
25.04.2021;17.9914
26.04.2021;17.9462
27.04.2021;17.9257
28.04.2021;17.8846
29.04.2021;17.8308
30.04.2021;17.7992
01.05.2021;17.7992
02.05.2021;17.7992
03.05.2021;17.7992
04.05.2021;17.7645
05.05.2021;17.7689
06.05.2021;17.7774
07.05.2021;17.8399
08.05.2021;17.8399
09.05.2021;17.8399
10.05.2021;17.8399
11.05.2021;17.8192
12.05.2021;17.7903
13.05.2021;17.7606
14.05.2021;17.7253
15.05.2021;17.7253
16.05.2021;17.7253
17.05.2021;17.7262
18.05.2021;17.7574
19.05.2021;17.7619
20.05.2021;17.7647
21.05.2021;17.7427
22.05.2021;17.7427
23.05.2021;17.7427
24.05.2021;17.7143
25.05.2021;17.685
26.05.2021;17.6515
27.05.2021;17.639
28.05.2021;17.6254
29.05.2021;17.6254
30.05.2021;17.6254
31.05.2021;17.614
01.06.2021;17.6094
02.06.2021;17.617
03.06.2021;17.6239
04.06.2021;17.6379
05.06.2021;17.6379
06.06.2021;17.6379
07.06.2021;17.6595
08.06.2021;17.6668
09.06.2021;17.6791
10.06.2021;17.6906
11.06.2021;17.6884
12.06.2021;17.6884
13.06.2021;17.6884
14.06.2021;17.6965
15.06.2021;17.712
16.06.2021;17.7049
17.06.2021;17.7174
18.06.2021;17.7805
19.06.2021;17.7805
20.06.2021;17.7805
21.06.2021;17.8952
22.06.2021;17.9239
23.06.2021;17.9703
24.06.2021;17.9777
25.06.2021;17.9913
26.06.2021;17.9913
27.06.2021;17.9913
28.06.2021;18.011
29.06.2021;17.9993
30.06.2021;17.9755
01.07.2021;17.9822
02.07.2021;18.0102
03.07.2021;18.0102
04.07.2021;18.0102
05.07.2021;18.0395
06.07.2021;18.0861
07.07.2021;18.065
08.07.2021;18.0628
09.07.2021;18.0726
10.07.2021;18.0726
11.07.2021;18.0726
12.07.2021;18.0816
13.07.2021;18.0601
14.07.2021;18.0429
15.07.2021;18.0257
16.07.2021;17.9996
17.07.2021;17.9996
18.07.2021;17.9996
19.07.2021;17.9632
20.07.2021;17.9694
21.07.2021;17.9764
22.07.2021;18.0042
23.07.2021;18.0638
24.07.2021;18.0638
25.07.2021;18.0638
26.07.2021;18.0769
27.07.2021;18.0497
28.07.2021;17.9987
29.07.2021;17.9528
30.07.2021;17.9234
31.07.2021;17.9234
01.08.2021;17.9234
02.08.2021;17.8788
03.08.2021;17.8869
04.08.2021;17.8787
05.08.2021;17.8563
06.08.2021;17.8354
07.08.2021;17.8354
08.08.2021;17.8354
09.08.2021;17.842
10.08.2021;17.8299
11.08.2021;17.8224
12.08.2021;17.7801
13.08.2021;17.7009
14.08.2021;17.7009
15.08.2021;17.7009
16.08.2021;17.636
17.08.2021;17.6147
18.08.2021;17.564
19.08.2021;17.5712
20.08.2021;17.6415
21.08.2021;17.6415
22.08.2021;17.6415
23.08.2021;17.6698
24.08.2021;17.6638
25.08.2021;17.6608
26.08.2021;17.6992
27.08.2021;17.6992
28.08.2021;17.6992
29.08.2021;17.6992
30.08.2021;17.6992
31.08.2021;17.6992
01.09.2021;17.7087
02.09.2021;17.7134
03.09.2021;17.7198
04.09.2021;17.7198
05.09.2021;17.7198
06.09.2021;17.6901
07.09.2021;17.6359
08.09.2021;17.6075
09.09.2021;17.561
10.09.2021;17.5136
11.09.2021;17.5136
12.09.2021;17.5136
13.09.2021;17.5272
14.09.2021;17.5545
15.09.2021;17.6431
16.09.2021;17.6569
17.09.2021;17.6521
18.09.2021;17.6521
19.09.2021;17.6521
20.09.2021;17.6283
21.09.2021;17.6371
22.09.2021;17.6799
23.09.2021;17.7017
24.09.2021;17.7044
25.09.2021;17.7044
26.09.2021;17.7044
27.09.2021;17.6965
28.09.2021;17.6982
29.09.2021;17.6804
30.09.2021;17.6627
01.10.2021;17.6232
02.10.2021;17.6232
03.10.2021;17.6232
04.10.2021;17.5738
05.10.2021;17.5734
06.10.2021;17.5414
07.10.2021;17.4993
08.10.2021;17.4754
09.10.2021;17.4754
10.10.2021;17.4754
11.10.2021;17.4344
12.10.2021;17.3793
13.10.2021;17.3742
14.10.2021;17.3742
15.10.2021;17.3513
16.10.2021;17.3513
17.10.2021;17.3513
18.10.2021;17.2961
19.10.2021;17.2985
20.10.2021;17.29
21.10.2021;17.3514
22.10.2021;17.4523
23.10.2021;17.4523
24.10.2021;17.4523
25.10.2021;17.4725
26.10.2021;17.4784
27.10.2021;17.5198
28.10.2021;17.5407
29.10.2021;17.5164
30.10.2021;17.5164
31.10.2021;17.5164
01.11.2021;17.46
02.11.2021;17.4708
03.11.2021;17.5143
04.11.2021;17.5226
05.11.2021;17.5102
06.11.2021;17.5102
07.11.2021;17.5102
08.11.2021;17.512
09.11.2021;17.5296
10.11.2021;17.5561
11.11.2021;17.5548
12.11.2021;17.5647
13.11.2021;17.5647
14.11.2021;17.5647
15.11.2021;17.5743
16.11.2021;17.6039
17.11.2021;17.6025
18.11.2021;17.6297
19.11.2021;17.6506
20.11.2021;17.6506
21.11.2021;17.6506
22.11.2021;17.6668
23.11.2021;17.6838
24.11.2021;17.6943
25.11.2021;17.7096
26.11.2021;17.7261
27.11.2021;17.7261
28.11.2021;17.7261
29.11.2021;17.7357
30.11.2021;17.7314
01.12.2021;17.7288
02.12.2021;17.7351
03.12.2021;17.7371
04.12.2021;17.7371
05.12.2021;17.7371
06.12.2021;17.7146
07.12.2021;17.6978
08.12.2021;17.6582
09.12.2021;17.6521
10.12.2021;17.654
11.12.2021;17.654
12.12.2021;17.654
13.12.2021;17.6993
14.12.2021;17.7234
15.12.2021;17.7275
16.12.2021;17.7318
17.12.2021;17.7255
18.12.2021;17.7255
19.12.2021;17.7255
20.12.2021;17.7267
21.12.2021;17.7607
22.12.2021;17.7919
23.12.2021;17.8285
24.12.2021;17.8162
25.12.2021;17.8162
26.12.2021;17.8162
27.12.2021;17.841
28.12.2021;17.8095
29.12.2021;17.7762
30.12.2021;17.7253
31.12.2021;17.7452
01.01.2022;17.7452
02.01.2022;17.7452
03.01.2022;17.7499
04.01.2022;17.7653
05.01.2022;17.8188
06.01.2022;17.8664
07.01.2022;17.8664
08.01.2022;17.8664
09.01.2022;17.8664
10.01.2022;17.8891
11.01.2022;17.921
12.01.2022;17.9662
13.01.2022;17.9989
14.01.2022;18.0153
15.01.2022;18.0153
16.01.2022;18.0153
17.01.2022;18.02
18.01.2022;18.0183
19.01.2022;18.0378
20.01.2022;18.0516
21.01.2022;18.0517
22.01.2022;18.0517
23.01.2022;18.0517
24.01.2022;18.0492
25.01.2022;18.0408
26.01.2022;17.9861
27.01.2022;17.9288
28.01.2022;17.9037
29.01.2022;17.9037
30.01.2022;17.9037
31.01.2022;17.9287
01.02.2022;17.9533
02.02.2022;18.0007
03.02.2022;18.0335
04.02.2022;18.0265
05.02.2022;18.0265
06.02.2022;18.0265
07.02.2022;17.9778
08.02.2022;17.9224
09.02.2022;17.9111
10.02.2022;17.8982
11.02.2022;17.8528
12.02.2022;17.8528
13.02.2022;17.8528
14.02.2022;17.8312
15.02.2022;17.8407
16.02.2022;17.8757
17.02.2022;17.9299
18.02.2022;17.9648
19.02.2022;17.9648
20.02.2022;17.9648
21.02.2022;17.9896
22.02.2022;17.9865
23.02.2022;17.9534
24.02.2022;17.9476
25.02.2022;18.0337
26.02.2022;18.0337
27.02.2022;18.0337
28.02.2022;18.1822
01.03.2022;18.2759
02.03.2022;18.3335
03.03.2022;18.3469
04.03.2022;18.3319
05.03.2022;18.3319
06.03.2022;18.3319
07.03.2022;18.3269
08.03.2022;18.3269
09.03.2022;18.3531
10.03.2022;18.3617
11.03.2022;18.3744
12.03.2022;18.3744
13.03.2022;18.3744
14.03.2022;18.3738
15.03.2022;18.3965
16.03.2022;18.4092
17.03.2022;18.4263
18.03.2022;18.4317
19.03.2022;18.4317
20.03.2022;18.4317
21.03.2022;18.4418
22.03.2022;18.439
23.03.2022;18.4417
24.03.2022;18.4128
25.03.2022;18.3903
26.03.2022;18.3903
27.03.2022;18.3903
28.03.2022;18.3402
29.03.2022;18.3419
30.03.2022;18.3353
31.03.2022;18.3223
01.04.2022;18.3317
02.04.2022;18.3317
03.04.2022;18.3317
04.04.2022;18.3472
05.04.2022;18.3294
06.04.2022;18.3547
07.04.2022;18.3555
08.04.2022;18.3686
09.04.2022;18.3686
10.04.2022;18.3686
11.04.2022;18.3958
12.04.2022;18.4136
13.04.2022;18.4206
14.04.2022;18.4526
15.04.2022;18.453
16.04.2022;18.453
17.04.2022;18.453
18.04.2022;18.4565
19.04.2022;18.4613
20.04.2022;18.4868
21.04.2022;18.4947
22.04.2022;18.4783
23.04.2022;18.4783
24.04.2022;18.4783
25.04.2022;18.4783
26.04.2022;18.472
27.04.2022;18.4647
28.04.2022;18.4732
29.04.2022;18.5355
30.04.2022;18.5355
01.05.2022;18.5355
02.05.2022;18.5355
03.05.2022;18.6146
04.05.2022;18.6529
05.05.2022;18.6914
06.05.2022;18.7327
07.05.2022;18.7327
08.05.2022;18.7327
09.05.2022;18.7327
10.05.2022;18.7785
11.05.2022;18.8265
12.05.2022;18.8711
13.05.2022;18.916
14.05.2022;18.916
15.05.2022;18.916
16.05.2022;18.9755
17.05.2022;19.0172
18.05.2022;19.0399
19.05.2022;19.0765
20.05.2022;19.1529
21.05.2022;19.1529
22.05.2022;19.1529
23.05.2022;19.1667
24.05.2022;19.1603
25.05.2022;19.1199
26.05.2022;19.1079
27.05.2022;19.0722
28.05.2022;19.0722
29.05.2022;19.0722
30.05.2022;19.062
31.05.2022;19.0703
01.06.2022;19.0551
02.06.2022;19.0302
03.06.2022;19.0323
04.06.2022;19.0323
05.06.2022;19.0323
06.06.2022;19.029
07.06.2022;19.0459
08.06.2022;19.0186
09.06.2022;19.0429
10.06.2022;19.0373
11.06.2022;19.0373
12.06.2022;19.0373
13.06.2022;19.0418
14.06.2022;19.0626
15.06.2022;19.113
16.06.2022;19.1545
17.06.2022;19.1892
18.06.2022;19.1892
19.06.2022;19.1892
20.06.2022;19.2454
21.06.2022;19.2413
22.06.2022;19.206
23.06.2022;19.2185
24.06.2022;19.2429
25.06.2022;19.2429
26.06.2022;19.2429
27.06.2022;19.2148
28.06.2022;19.203
29.06.2022;19.15
30.06.2022;19.1216
01.07.2022;19.1045
02.07.2022;19.1045
03.07.2022;19.1045
04.07.2022;19.1186
05.07.2022;19.1312
06.07.2022;19.1405
07.07.2022;19.1721
08.07.2022;19.217
09.07.2022;19.217
10.07.2022;19.217
11.07.2022;19.2325
12.07.2022;19.2607
13.07.2022;19.2774
14.07.2022;19.3065
15.07.2022;19.3163
16.07.2022;19.3163
17.07.2022;19.3163
18.07.2022;19.3042
19.07.2022;19.3134
20.07.2022;19.3134
21.07.2022;19.3129
22.07.2022;19.3033
23.07.2022;19.3033
24.07.2022;19.3033
25.07.2022;19.3132
26.07.2022;19.3227
27.07.2022;19.3288
28.07.2022;19.3137
29.07.2022;19.3318
30.07.2022;19.3318
31.07.2022;19.3318
01.08.2022;19.3149
02.08.2022;19.3322
03.08.2022;19.3247
04.08.2022;19.339
05.08.2022;19.3076
06.08.2022;19.3076
07.08.2022;19.3076
08.08.2022;19.3076
09.08.2022;19.3055
10.08.2022;19.296
11.08.2022;19.2885
12.08.2022;19.276
13.08.2022;19.276
14.08.2022;19.276
15.08.2022;19.2745
16.08.2022;19.2294
17.08.2022;19.2345
18.08.2022;19.2238
19.08.2022;19.2305
20.08.2022;19.2305
21.08.2022;19.2305
22.08.2022;19.236
23.08.2022;19.269
24.08.2022;19.3011
25.08.2022;19.3566
26.08.2022;19.3788
27.08.2022;19.3788
28.08.2022;19.3788
29.08.2022;19.3531
30.08.2022;19.3609
31.08.2022;19.3609
01.09.2022;19.372
02.09.2022;19.3689
03.09.2022;19.3689
04.09.2022;19.3689
05.09.2022;19.3637
06.09.2022;19.3932
07.09.2022;19.4033
08.09.2022;19.401
09.09.2022;19.418
10.09.2022;19.418
11.09.2022;19.418
12.09.2022;19.3925
13.09.2022;19.3634
14.09.2022;19.3497
15.09.2022;19.3177
16.09.2022;19.3781
17.09.2022;19.3781
18.09.2022;19.3781
19.09.2022;19.3857
20.09.2022;19.3875
21.09.2022;19.3821
